full_group_idd	mzmed	mzmin	mzmax	rtmin	rtmax	npeaks	all_sample_valid	mzmin_full	mzmax_full	rtmin_full	rtmax_full	isotopes	adduct	pcgroup	i
887	522.2022809433	522.2020681542	522.2024937323	45.9602585936	46.3983251808	2	1	522.0703125	522.2050170898	34.5088451842	59.7907861173			379	1198648.18698389
34	142.9383653942	142.9383537863	142.9383770022	890.8616986271	891.1196600575	2	1	142.9379577637	142.9388122559	877.5136082027	904.844408384			14	1190571.62175811
834	499.2514151023	499.25138145	499.2514487547	128.1904423839	128.5676898767	2	1	499.212310791	499.252532959	115.5439383933	140.8761240084			169	1187907.30194143
83	190.1804739165	190.1804564363	190.1804913968	808.5211753062	808.5645396437	2	1	190.1592102051	190.180770874	795.2430649372	821.509532584			144	1182450.93777539
880	519.2613725926	519.2612083379	519.2615368473	380.9066080763	381.8688899711	2	1	519.2393188477	519.3042602539	368.6620807747	395.20279328			48	1169001.9557943
603	418.2752550551	418.2752183921	418.2752917181	468.3405959828	468.7106432451	2	1	418.2742919922	418.2872619629	455.1897037436	481.4400235588			132	1168667.49399824
954	548.2690356077	548.2689851009	548.2690861144	239.0859872701	240.86324384	2	1	548.2679443359	548.2697753906	225.7643092487	252.7393533857			46	1155933.69326267
789	482.2931343867	482.2930900061	482.2931787673	886.894255204	887.4867797488	2	1	482.2919921875	482.3045959473	874.4199178913	899.5407154235			98	1155618.67593964
755	471.2606009685	471.2603971102	471.2608048268	96.6726489846	97.6939526195	2	1	471.2556152344	471.2938842773	76.7410818341	108.7473270749			89	1139279.33113594
993	574.1829494564	574.1826625871	574.1832363258	127.8554670997	129.229658648	2	1	574.1608276367	574.2844848633	116.2401142202	140.5263600281			169	1132942.77922749
964	554.29544957	554.2953817642	554.2955173758	762.0914113371	762.5157627342	2	1	554.2938842773	554.2970581055	749.010506425	779.4793927417			185	1131485.86035777
804	488.2826736696	488.2826187526	488.2827285866	920.9719946456	921.6422826588	2	1	488.2579650879	488.2863464355	907.9948020971	933.3695096543			16	1131402.13103591
862	514.1806051129	514.1804632009	514.1807470248	884.9318899985	885.5208834156	2	1	514.1040039063	514.2156982422	870.0894004519	895.598000505			522	1125811.80820254
703	453.2581344056	453.2578156658	453.2584531454	759.894924429	760.3174598317	2	1	453.2093811035	453.259979248	747.1979077681	772.6821014497			467	1118449.25968116
1044	600.2663699305	600.2662733504	600.2664665107	586.944392639	587.0601793174	2	1	600.2481079102	600.2679443359	573.0886580371	601.2887233301			565	1091649.30182699
955	548.2882354116	548.2882266933	548.2882441299	827.5434919032	827.6315773505	2	1	548.267578125	548.2892456055	814.7023360115	840.2266911158			394	1086296.24007308
888	522.2935421873	522.2934703965	522.293613978	539.8287263507	540.0290409491	2	1	522.2577514648	522.2949829102	524.9035435003	553.6044280831			554	1081019.16233547
928	538.46933913	538.4692160021	538.4694622579	1397.6851986764	1397.876505453	2	1	538.4673461914	538.4704589844	1383.0267255388	1413.0431970144			203	1079060.48542079
436	360.6976512765	360.6976511359	360.6976514172	230.816125076	231.4133165323	2	1	360.6584777832	360.6990966797	217.4163897093	244.1605460214			300	1076813.10251069
835	499.2908008168	499.2907373446	499.2908642891	304.3941716004	305.7308994855	2	1	499.2850952148	499.3024597168	290.9244122581	317.3587459154			434	1071972.7118763
586	412.2288609658	412.2287303771	412.2289915546	88.0444243671	88.309012802	2	1	412.1798706055	412.2565307617	76.7410818341	100.9260324737			335	1062952.19613266
546	399.7517153304	399.7516883064	399.7517423545	923.3451474911	923.6747583441	2	1	399.7464599609	399.7524108887	910.4649696754	936.0298336382			318	1058526.12657242
1121	646.3391758046	646.3391269866	646.3392246226	153.3158900192	154.470833657	2	1	646.1911621094	646.3417358398	141.5659305768	166.8096527928			120	1047077.83698957
877	517.2995329755	517.2994996706	517.2995662804	395.5787234668	396.255829446	2	1	517.2601318359	517.3366088867	380.9066080763	409.4295294532			83	1046830.13461157
1106	635.3366730655	635.3365043191	635.3368418119	709.3080189831	709.4574881368	2	1	635.2733154297	635.378112793	694.6519488135	721.8230167092			17	1046552.62606457
997	575.3368676791	575.3365919916	575.3371433667	422.5375666824	423.0423548526	2	1	575.2406005859	575.3423461914	409.8014456944	435.8104132471			572	1041390.41337105
1072	616.1674312297	616.167205554	616.1676569053	964.8497555988	965.5177053628	2	1	616.1568603516	616.1884765625	928.6282317818	976.1741268033			292	1035614.39803959
1083	619.3454798366	619.3454689501	619.3454907232	803.121411802	803.1475638642	2	1	619.250793457	619.3503417969	789.531722423	816.0929815455			629	1035142.00276869
933	540.2904457555	540.2904399392	540.2904515719	1005.6351601355	1006.2192991487	2	1	540.2640380859	540.3366699219	992.850954612	1020.8533913499			81	1028399.16126185
1116	642.3206882012	642.3206085864	642.3207678159	259.5837073924	261.1924917226	2	1	642.2618408203	642.344543457	246.6883789143	271.7583807928			6	1026038.81162179
1244	786.2580070124	786.2578193803	786.2581946445	859.9627482762	860.5056049644	2	1	786.2553710938	786.2594604492	847.284453326	872.9826778068			20	1022117.34827678
783	481.2448731212	481.2448559373	481.2448903052	756.2940220537	756.3461135256	2	1	481.2044677734	481.2455444336	744.0284696331	769.0399881982			74	1021229.78067766
878	518.2881682676	518.2880015312	518.288335004	383.8597657623	384.4676187268	2	1	518.2576293945	518.3046875	371.2696975048	400.4259218488			561	1020072.09616794
1274	845.4870637422	845.4869024004	845.4872250841	905.8947181364	906.173377031	2	1	845.482421875	845.4886474609	892.8724453395	918.9474567897			187	1014855.86996243
765	474.7116107318	474.7114933103	474.7117281534	617.4707570732	617.4747547267	2	1	474.7100524902	474.7505187988	603.1430026929	630.224505321			76	1012399.82110187
771	478.224538373	478.2243767327	478.2247000132	539.1031322636	539.6645746989	2	1	478.1772460938	478.2308654785	528.1855316882	552.5260656215			553	1012294.751506
585	412.0972298918	412.0968028309	412.0976569527	798.063761822	798.0710909466	2	1	412.0688171387	412.2156066895	784.8164554459	812.459654898			103	1005060.32777533
1139	664.4033512524	664.4033347771	664.4033677276	703.9958469015	704.1364040672	2	1	664.4018554688	664.4046020508	686.9917445208	719.7278146015			584	1004935.79156811
620	425.2763903078	425.2763411056	425.2764395101	478.5935123765	479.0059918275	2	1	425.2758483887	425.2766418457	464.2783070591	492.3858781379			18	1002985.85794381
495	382.2578559504	382.2575485852	382.2581633155	992.1442823727	992.4103763813	2	1	382.1549682617	382.259765625	979.3847471142	1004.4444132356			520	999946.449219117
774	479.0494753915	479.0492984823	479.0496523007	925.419577085	926.0818878613	2	1	478.9538574219	479.0621948242	913.3440622468	938.0685204388			41	993040.790074814
730	462.2563165441	462.2563164696	462.2563166186	123.3394283145	124.0679880711	2	1	462.2551574707	462.2691955566	111.9940617771	136.9548991378			257	985281.764089052
909	530.296832496	530.2968094144	530.2968555776	302.9344339859	304.6220377556	2	1	530.2938232422	530.3323364258	289.8312352596	315.8864279286			435	976610.157310145
1272	844.3570493	844.3570384613	844.3570601387	308.837912593	310.2206299279	2	1	844.2872924805	844.3607177734	295.6813459584	322.0150129229			128	976334.982446522
1108	637.3070347139	637.3070086746	637.3070607533	413.9125926526	414.7168685007	2	1	637.2550048828	637.3321533203	377.5969440797	425.9321199507			494	970850.142102771
1086	621.3271879031	621.3269622156	621.3274135906	382.3809892526	382.6066567333	2	1	621.2645263672	621.3348388672	361.414675599	395.9495018269			403	967222.219984149
116	229.6400074783	229.6400058192	229.6400091374	139.8181800967	140.6160096632	2	1	229.6396484375	229.6401519775	126.866278208	151.6494087767			189	964416.91439592
1004	580.2881187415	580.2878972975	580.2883401854	727.3601694173	727.8192986887	2	1	580.2787475586	580.3126831055	713.055464276	743.6690807973			191	964326.317211559
1012	583.4104440136	583.4104327563	583.410455271	1515.7025482832	1515.8338861407	2	1	583.3599243164	583.4472045898	1499.1434625379	1527.0050042533			205	962491.988900042
126	235.0136411932	235.0134666791	235.0138157073	124.6129282325	125.9819660031	2	1	234.9177856445	235.0320892334	111.9940617771	136.9548991378			4	962376.471028715
277	304.0158370821	304.0155030059	304.0161711584	70.0089654149	70.8416103529	2	1	303.8820495605	304.0224304199	62.3667335657	79.0998694291			220	959768.372616271
740	465.7069124682	465.7066471302	465.7071778061	682.1208798736	682.3326181538	2	1	465.6789245605	465.757019043	668.5676665303	696.2744291871			80	958462.989134711
401	348.7228396516	348.7228354135	348.7228438898	837.6037792092	837.7083546649	2	1	348.7219543457	348.7233886719	824.6987986406	850.7072906153			130	957205.807798195
13	116.0021515977	116.0018906214	116.002412574	886.894255204	887.815474458	2	1	116.0009078979	116.0249252319	874.0597814517	897.3765114597			521	955732.787324922
1036	596.2217461721	596.221606865	596.2218854793	56.236035203	56.7081764565	2	1	596.1633300781	596.2538452148	44.3781870392	67.7911309044			72	955199.78551692
972	559.3088758624	559.3088381999	559.3089135248	282.918095327	284.7746186796	2	1	559.2826538086	559.3114624023	270.6857530163	295.6813459584			7	946210.354510629
1017	585.3612782184	585.3612745836	585.3612818532	433.2798933391	433.5121462877	2	1	585.3592529297	585.3625488281	418.0056063479	449.4004839319			31	942330.784896756
1148	672.4066244367	672.4064966414	672.406752232	628.4807996576	628.4865819555	2	1	672.2784423828	672.430480957	612.4323892855	640.9028363707			51	940273.451988773
1215	749.282126854	749.2820750065	749.2821787015	52.6631285047	52.8032665128	2	1	749.2210083008	749.2850341797	41.2345464272	65.2636315732			616	927632.759535068
641	434.270080006	434.270069616	434.2700903959	432.1902839009	432.7755248168	2	1	434.268371582	434.2710571289	405.6504969877	444.2776646886			347	926782.026438736
279	304.6964722354	304.6964626259	304.696481845	780.2203058109	780.5346993564	2	1	304.6617736816	304.6969909668	767.2178272739	793.4831918671			78	925879.511051187
823	494.2210706344	494.2210230006	494.2211182682	287.2872039365	289.1866415344	2	1	494.1972351074	494.2257385254	273.9191235592	301.4820024806			270	924845.067418861
951	547.245855391	547.2457403999	547.245970382	676.6034203731	677.0716521338	2	1	547.2028198242	547.2897949219	664.6510083097	689.9091775277			94	919843.583680096
1160	686.3880142105	686.38795411	686.3880743109	1052.9197969271	1053.0336512436	2	1	686.3856811523	686.3905639648	1042.0242202802	1064.5138565045			632	917922.751043852
673	445.2784074674	445.2784003775	445.2784145574	145.5788695078	146.4079773871	2	1	445.2652893066	445.3147583008	133.4103980437	157.9696230856			8	917811.489322896
1062	608.2655498247	608.2654635338	608.2656361157	259.262186619	261.1924917226	2	1	608.2633666992	608.268371582	246.6883789143	272.4780246238			6	915982.598483499
681	447.9156216825	447.9153394059	447.9159039591	1184.4311386946	1185.0270758759	2	1	447.9141235352	447.9163513184	1171.6455260291	1197.9135994561			202	911989.518355085
1089	623.1075044571	623.1074830822	623.1075258319	1008.1069055601	1008.6860198939	2	1	623.0715332031	623.109375	996.4077950854	1021.5346283318			81	904222.447810985
679	447.6764969052	447.6763984464	447.6765953641	230.816125076	233.2353002985	2	1	447.6754760742	447.677154541	217.4163897093	244.5213581696			301	901105.197253048
1130	657.2935905792	657.293424181	657.2937569773	446.8511003999	447.1229369109	2	1	657.2858886719	657.3583984375	432.9179051024	460.19567957			90	900906.600176985
599	418.0862490066	418.0862207704	418.0862772429	798.4201826717	798.4280270607	2	1	417.951751709	418.1382446289	785.5353440163	811.377188073			103	900446.12910324
1255	813.3113852631	813.311276969	813.3114935572	65.2636315732	66.0873832035	2	1	813.21875	813.3468017578	52.6631285047	77.0777746039			69	899744.091695151
566	405.6895029216	405.6894515485	405.6895542947	684.994492057	685.1959001231	2	1	405.6883850098	405.6906738281	671.4724857172	698.0966098276			80	897295.967166269
637	432.1444821138	432.1444402154	432.1445240122	133.4103980437	134.8348984024	2	1	432.059753418	432.1462097168	121.4175343013	145.9001720059			340	895247.040231058
1264	828.2988755009	828.2987219668	828.2990290349	58.1819721377	58.9863584931	2	1	828.2604980469	828.3021850586	45.9602585936	70.0089654149			9	894836.915283399
1099	632.3437220028	632.3436540612	632.3437899444	618.9006737589	619.6252501098	2	1	632.3073120117	632.3640136719	604.2123625409	632.3851797825			478	894781.530265067
136	243.6557550548	243.6557189554	243.6557911543	350.7786059272	351.4386655549	2	1	243.655090332	243.6559753418	336.8368926615	364.3307049587			52	893392.089452035
496	382.7045331061	382.704443172	382.7046230402	695.0142989386	695.1806872881	2	1	382.6619567871	382.7055358887	683.9147414915	708.0942047759			141	889074.560089909
621	425.2764243044	425.2764037709	425.2764448378	556.8765739512	557.4781402718	2	1	425.275604248	425.2769775391	542.0119891188	571.3491898846			530	888743.017503013
1165	690.1830045921	690.1829815521	690.1830276321	124.2937375468	125.6636618668	2	1	690.1307373047	690.184387207	111.9940617771	136.5981700078			4	886986.488064127
622	425.7195153816	425.719457688	425.7195730752	382.7513642017	383.7234240407	2	1	425.7181396484	425.720123291	371.6473570367	394.828359678			399	885602.478624406
53	166.1673690304	166.1673605724	166.1673774884	1022.2159856139	1022.7126231686	2	1	166.1592407227	166.1676025391	1009.5097790257	1034.9080318539			32	885001.048621286
1125	653.2323021607	653.2318489944	653.232755327	1030.3021515075	1031.1023690553	2	1	653.0501098633	653.2366943359	1017.7164995098	1043.0871434344			27	883735.529400524
1033	594.2887070571	594.2884875901	594.288926524	560.2094037912	560.4389368885	2	1	594.1714477539	594.3414916992	547.1590594792	573.4651042221			101	882456.356452082
695	451.6523495405	451.6522237084	451.6524753727	148.1236617713	148.9534764896	2	1	451.5592346191	451.6534729004	135.8844428736	160.5675074501			2	879183.899913491
526	391.7206406238	391.7205475184	391.7207337291	354.067852123	354.3993935838	2	1	391.6558227539	391.7219848633	340.551301839	368.2909669003			414	877772.485074544
924	536.2987035284	536.2986028091	536.2988042477	522.7564209484	523.6415968735	2	1	536.2709960938	536.309753418	510.604219369	537.6512877716			73	874595.847195578
1038	596.7672670055	596.7672411845	596.7672928266	413.9125926526	414.3386645747	2	1	596.705078125	596.7693481445	400.4259218488	427.4234468632			492	866642.32538637
1154	680.3208589769	680.3207342116	680.3209837423	738.259441219	738.3346453746	2	1	680.3178100586	680.3442993164	725.5120673183	751.0248779395			135	866039.893750501
970	559.1121954105	559.1119586889	559.112432132	1031.3504612419	1031.7971459826	2	1	558.9566040039	559.1184082031	1018.7811434178	1044.5037699502			27	865542.945696069
852	508.5833122279	508.5832771829	508.583347273	1499.1434625379	1499.3909093121	2	1	508.58203125	508.5844726563	1486.7426132912	1512.5001450925			206	862735.459869159
1302	970.4981340077	970.4978259159	970.4984420996	888.2029899316	888.8028347097	2	1	970.4898681641	970.5026245117	875.8556319061	900.9938267914			14	862407.317785578
974	560.268292132	560.2682773926	560.2683068715	97.7281458039	98.7682778808	2	1	560.2651367188	560.3052978516	84.0341760361	109.8129487377			409	860747.437729502
406	350.0968350059	350.0965256024	350.0971444095	880.1551627182	880.3811841549	2	1	349.9647827148	350.0993347168	867.0450774802	891.5294475176			623	856507.621660003
1181	702.3614767036	702.3613662077	702.3615871996	931.0551942913	931.7390437655	2	1	702.3588256836	702.3624267578	918.6059654571	943.0900158259			605	850395.818028635
84	190.1805282202	190.1805257285	190.1805307118	649.2261665123	649.5330200096	2	1	190.1802825928	190.1806640625	631.2936974235	670.4308417286			609	849866.81671249
551	401.2752075342	401.2751388866	401.2752761819	783.0184890135	783.7736927538	2	1	401.2500305176	401.3528747559	769.0399881982	797.3612554916			485	848392.427629736
780	480.2223319625	480.2220579942	480.2226059308	629.5209797544	629.8779625851	2	1	480.170135498	480.2826843262	616.0410911691	642.294600192			412	847809.197393585
1217	751.2358273218	751.2353948322	751.2362598115	59.7907861173	60.2775424125	2	1	751.2160644531	751.2409057617	47.5435000101	71.9070102664			9	846525.958837547
381	342.1426664368	342.1425474251	342.1427854485	588.4238305122	589.271448803	2	1	341.9642944336	342.1435241699	575.6886937636	601.6473429391			168	844015.130313905
778	479.2530396236	479.2528492773	479.25322997	496.4497031815	496.8757512944	2	1	479.2500915527	479.2680358887	486.1303673042	507.7044607035			525	843964.685429487
975	560.2687306401	560.2686488704	560.2688124098	1029.2592774528	1029.7191236421	2	1	560.2592773438	560.3130493164	1015.5671443036	1042.0269238672			27	842017.908580635
1174	697.1588461008	697.1587331239	697.1589590778	940.4328040915	941.1063445553	2	1	697.0741577148	697.160949707	926.1417180493	957.238877595			10	838689.022851998
1007	581.3573735723	581.3571189998	581.3576281448	589.5308775022	589.6425894258	2	1	581.2523193359	581.3681030273	576.055200648	603.0785503705			168	832584.172830976
1075	617.3380099515	617.3378563438	617.3381635592	538.0160978529	538.2063880142	2	1	617.2633666992	617.3431396484	524.1815723997	552.169606428			92	831193.765426751
946	545.2932704295	545.2930090384	545.2935318205	262.8013625243	264.4217266063	2	1	545.2178344727	545.3319091797	250.9584092246	275.3594879402			6	828349.274559831
976	560.3448255505	560.3447731382	560.3448779628	851.2418298445	851.4292602826	2	1	560.3432617188	560.3457641602	837.9620471504	864.0053776785			193	827069.18850231
690	449.7309852053	449.7309433214	449.7310270892	434.6072527347	434.72884529	2	1	449.7297973633	449.7314453125	419.2265876557	449.312058725			31	826072.902463321
1178	698.4563831502	698.4563553155	698.4564109848	697.0021312312	697.5675646667	2	1	698.4541015625	698.458190918	682.1208798736	714.4564915965			549	820316.689711542
795	486.240183319	486.2400504563	486.2403161818	757.0060074585	757.4161326609	2	1	486.0837402344	486.2426757813	748.5921460251	768.3102979894			74	813104.927712987
729	462.2545202363	462.2544669609	462.2545735116	212.3249531799	213.7721781403	2	1	462.201751709	462.2573547363	199.4260540847	225.0428421545			54	811116.811161462
940	544.2371926837	544.2370447208	544.2373406466	82.0481924946	82.9552104743	2	1	544.2337036133	544.2388305664	72.8578339533	94.2195751769			15	808677.403944108
1122	649.2033943262	649.2033437603	649.2034448921	1008.1069055601	1008.3349582036	2	1	649.081237793	649.2061767578	995.235702379	1021.5346283318			81	803777.446411473
781	480.2493812932	480.2491021543	480.2496604321	704.3586716169	704.5011716949	2	1	480.1901550293	480.3023376465	690.4478682531	717.7502917511			582	803547.646233046
1051	601.3641257729	601.3640591547	601.364192391	382.7513642017	382.9798597518	2	1	601.331237793	601.3701171875	369.0327068632	397.7544699376			399	801592.595121954
747	468.2689891887	468.2688125955	468.269165782	458.3401537918	458.3782399978	2	1	468.2537841797	468.2831726074	444.6460555532	473.5045361491			406	800420.253775266
1276	846.3097714668	846.3097149635	846.3098279701	55.9109878898	57.0338802864	2	1	846.3042602539	846.3134155273	42.8033503461	68.4235680563			465	798431.503763085
824	494.7649565337	494.7649313337	494.7649817336	724.5257527271	724.7789495661	2	1	494.763458252	494.9283752441	712.4967811589	739.7716350306			620	796995.600555549
1245	786.4442665162	786.4439699951	786.4445630373	729.1853642438	729.2728979141	2	1	786.4324951172	786.4451904297	715.8985383079	742.2195810726			630	795700.10132568
1059	605.3268136719	605.326714366	605.3269129779	656.7951963249	657.228440891	2	1	605.3081054688	605.3330688477	643.0161083019	667.8480801588			39	790386.225807644
1265	828.5172249493	828.5171656941	828.5172842044	907.6439218636	907.927957691	2	1	828.5151977539	828.5178833008	894.9104715885	920.299245974			592	787919.977473721
552	403.0789141701	403.0787194187	403.0791089215	823.9910495104	824.440634224	2	1	402.9671936035	403.1206054688	810.6591148535	837.2468882386			45	779540.09068769
1189	708.3948442703	708.3946731653	708.3950153753	707.2535169997	707.3996150261	2	1	708.3371582031	708.4020385742	692.8308351101	720.3394301725			134	778515.383531191
1102	633.3572287531	633.3571501841	633.3573073222	178.6527209205	180.9613632369	2	1	633.2591552734	633.3583374023	164.9773225207	192.0863146501			64	772470.39066809
1115	641.3733930093	641.3731743226	641.373611696	388.7202311882	388.9892162592	2	1	641.3259887695	641.3746948242	375.019513881	404.1420752177			79	767536.891268782
1093	629.2903960744	629.2902962717	629.290495877	227.9256177671	230.3107429292	2	1	629.2871704102	629.3267822266	214.870340671	240.8924494724			13	761940.880665644
1159	685.4191915619	685.4189321559	685.4194509678	419.5086323315	419.6064672801	2	1	685.2743530273	685.4260253906	406.0265501999	432.9179051024			495	759811.779718821
1253	809.4155890333	809.4154050676	809.4157729991	730.7272009229	731.003417147	2	1	809.4122314453	809.4215698242	715.8985383079	745.1725134741			631	754311.584017794
95	200.9743050089	200.9739832422	200.9746267756	889.518001311	889.7957725801	2	1	200.9468536377	201.0269317627	876.9311357413	902.7534231746			14	752450.870091863
697	451.7821600551	451.7819037213	451.7824163889	1345.1145860682	1345.3941627325	2	1	451.754486084	451.788269043	1331.5264654501	1362.9852693986			207	739152.80738536
923	536.2886181706	536.2884727068	536.2887636344	410.1748703751	410.5565847795	2	1	536.2698364258	536.3103637695	395.9495018269	424.4259552514			614	736462.145588274
1145	671.3052687006	671.3051553175	671.3053820837	607.4045723619	607.748745273	2	1	671.2847290039	671.3745727539	594.0868594496	621.0294761793			75	734346.790287895
459	371.2563967427	371.2560704306	371.2567230548	940.7797912841	941.4366886584	2	1	371.2524414063	371.316619873	928.2752435983	953.0338652155			285	730027.939901197
918	533.7608095976	533.7605961026	533.7610230926	531.4550282454	531.990417705	2	1	533.7485351563	533.7641601563	518.2015248303	544.9508477957			365	726152.564065626
533	395.719496048	395.7194740638	395.7195180323	380.9066080763	381.8688899711	2	1	395.6961364746	395.7314453125	367.9217419724	398.5484837417			48	717094.932751826
706	454.7815764099	454.7813009024	454.7818519173	794.1874325899	794.5446236214	2	1	454.7405090332	454.7833557129	781.237236491	807.4523653647			61	716119.773413087
333	322.6923529743	322.6923454176	322.6923605309	659.3863087393	659.675852852	2	1	322.6839904785	322.6927490234	645.9580778995	672.5074856612			39	713676.093397836
700	452.2323773351	452.2322854587	452.2324692114	585.4767459874	585.5970332797	2	1	452.1524353027	452.2585754395	572.4731350354	599.1291782459			567	713351.566993804
1173	695.7899385013	695.789760664	695.7901163385	89.3938465292	90.3517456351	2	1	695.7870483398	695.7917480469	77.0777746039	102.3542353636			26	706298.88842816
66	175.1691392286	175.169097535	175.1691809222	834.3831860158	834.4776908594	2	1	175.1518249512	175.1890258789	821.509532584	847.284453326			573	705135.824916145
768	477.0418885641	477.0418141612	477.0419629669	863.6602400942	864.2099668353	2	1	476.9573364258	477.0469360352	850.1624560497	879.7981748749			20	701641.023173332
1259	823.2817422954	823.2816449563	823.2818396344	1396.7206613783	1396.913642349	2	1	823.2786865234	823.2848510742	1384.7173830817	1408.6717197433			634	700547.658333831
807	488.7785949281	488.77840882	488.7787810363	784.0975686956	784.1343646972	2	1	488.7767944336	488.7801208496	770.5014412476	797.7120349898			483	699322.977394235
1167	692.3609786452	692.3609195635	692.3610377268	728.0916265563	728.1843656913	2	1	692.2739868164	692.3651123047	716.2848796598	740.4127907273			191	697259.441483769
1066	612.2987408862	612.2983169949	612.2991647776	354.7947835466	355.5230221251	2	1	612.1830444336	612.3008422852	340.551301839	369.7740519929			537	696830.14646111
1045	600.2773037113	600.2772967219	600.2773107008	482.8701590141	483.2898178249	2	1	600.2635498047	600.3365478516	468.7115752654	496.8138093236			450	695363.292736095
1079	618.3539645774	618.3536763021	618.3542528526	775.2203398062	775.2547263695	2	1	618.2716064453	618.362487793	760.2594116746	788.4439471755			619	691226.372757839
1105	635.1055101601	635.1053933111	635.1056270091	1023.5997368565	1024.0876457877	2	1	634.9591064453	635.1087036133	1010.5672555669	1037.0525949001			32	688505.959367015
741	465.7504934674	465.7504279236	465.7505590113	579.295096145	579.3962407069	2	1	465.7048034668	465.752166748	565.9894991579	591.774785748			556	675353.979332197
1149	673.3921523286	673.3920328264	673.3922718308	763.1960793733	763.2501160001	2	1	673.2668457031	673.3938598633	750.7489146319	773.4073135544			626	668834.601920564
1257	815.3581180044	815.3580640063	815.3581720025	582.9139096668	583.0351209586	2	1	815.3187255859	815.3598632813	569.831856693	595.0967375853			565	662534.809979405
829	496.738396845	496.7383459873	496.7384477027	511.6964073494	512.2018544982	2	1	496.7372131348	496.7390441895	498.2758176805	524.5410545552			93	661892.461297721
653	439.2662588069	439.2661981347	439.2663194791	328.9639022156	329.564258757	2	1	439.2536010742	439.2693481445	315.8864279286	342.7859380076			496	659575.949141645
782	480.7302251933	480.7302203183	480.7302300684	553.9638859848	554.1868595774	2	1	480.7286071777	480.7639160156	540.916219684	567.4828164136			22	659272.63888403
1128	655.3258234745	655.325702974	655.325943975	829.066859584	829.332813748	2	1	655.307800293	655.3281860352	814.7023360115	842.016373462			393	656801.969273844
1235	772.8307034825	772.8305776517	772.8308293133	808.5211753062	808.5645396437	2	1	772.8232421875	772.9415893555	794.8889589817	821.237387947			144	655893.522571169
1267	832.7514820586	832.7514418846	832.7515222326	60.1115450631	60.5989971979	2	1	832.7481079102	832.7689819336	48.1772548494	71.5910134752			9	650637.561098311
796	486.2751531547	486.2751369878	486.2751693216	888.2029899316	888.8028347097	2	1	486.2734069824	486.2778930664	875.8556319061	900.9938267914			14	650600.207975533
934	540.293053457	540.2928847588	540.2932221551	1105.4769325804	1106.1715443382	2	1	540.2872314453	540.2933959961	1092.9494982868	1117.9254604924			82	649935.6259901
885	521.4550985679	521.4550950342	521.4551021016	1543.6087267248	1543.7200195534	2	1	521.4536743164	521.4565429688	1530.9989415487	1556.927095065			209	649307.543186433
185	268.0474614197	268.0474255866	268.0474972529	149.0751563866	149.9044754521	2	1	268.0469665527	268.0477905273	136.5981700078	162.0425533449			2	648818.757897772
1011	583.283678968	583.2835389779	583.283818958	237.283637034	238.324153334	2	1	583.2094726563	583.302734375	223.9557198485	250.6018005595			46	645773.338570911
1049	601.3382341517	601.3381407051	601.3383275983	226.4867818966	227.7579278092	2	1	601.2940063477	601.3681640625	211.2266235267	239.8076856466			13	645763.154780743
851	508.2240111677	508.2238885037	508.2241338318	661.1161486869	661.5427641219	2	1	508.2030639648	508.2496643066	649.1695676147	671.3838336665			197	645238.48328024
539	398.1137554694	398.1134674231	398.1140435156	149.0751563866	150.223200291	2	1	398.0044250488	398.1155395508	136.9548991378	161.6723853341			2	644714.307372643
65	175.1687764368	175.1687232257	175.168829648	774.1315672969	774.1774760728	2	1	175.1517486572	175.1697235107	759.9524515398	786.26098599			172	644190.939645119
672	444.7455035801	444.7454438489	444.7455633113	700.1239143129	700.2969156871	2	1	444.6477661133	444.7460021973	686.4360462016	713.4019210587			110	644151.894972743
1230	768.4493246734	768.4489084253	768.4497409216	1541.2863031881	1541.4086012341	2	1	768.4404907227	768.5334472656	1529.3356837173	1553.9266172994			636	639125.887036863
609	422.2125856886	422.2124753289	422.2126960483	285.1120183804	286.9810877052	2	1	422.2010498047	422.2154541016	271.4018883123	299.6769536448			275	636104.27234162
921	535.2580534036	535.2580320056	535.2580748017	289.4667205257	291.4087601873	2	1	535.2505493164	535.310546875	276.4391041701	303.665124947			196	634871.138069126
947	545.3455882913	545.3455409817	545.3456356008	649.9543234694	650.2593722918	2	1	545.2748413086	545.3470458984	637.9815663528	663.3244886794			610	625711.53702045
461	371.6971933007	371.6971269328	371.6972596686	518.2015248303	518.3565383621	2	1	371.6957702637	371.6986694336	504.5173769508	531.8196355364			370	625636.447193751
1094	629.3624018913	629.3623869089	629.3624168738	369.4016748811	369.8977718382	2	1	629.3612060547	629.3631591797	356.2514694507	382.7513642017			198	623071.216491315
1242	781.8058187216	781.8056741738	781.8059632695	78.7695530106	80.3182551695	2	1	781.8016967773	781.8075561523	63.0144376171	90.7533462201			316	621913.176507354
943	544.7607257349	544.7606338175	544.7608176523	550.3914798795	550.9767778357	2	1	544.7339477539	544.7678222656	536.2001719236	563.8926693276			325	621805.973467848
1222	758.3835676711	758.3835110523	758.3836242899	699.5630115082	699.7589640885	2	1	758.3501586914	758.3856811523	686.4360462016	712.1557570586			110	620180.449724028
1057	604.2769102306	604.2766029824	604.2772174789	451.2111012845	451.4925648482	2	1	604.2720336914	604.3391723633	438.3531241701	463.9047904769			57	617949.279123635
992	572.7298416352	572.72979717	572.7298861003	471.6656129168	472.047069534	2	1	572.7288818359	572.7306518555	458.3782399978	484.6692127193			578	613736.656948464
